,tournament,neutral,home_rank,home_weighted_points,home_team,away_rank,away_weighted_points,away_team,won,rank_diff,point_diff
Venezuela,FIFA World Cup qualification,False,11.0,616.1850000000001,Peru,43.166666666666664,410.935,Venezuela,1,-32.166666666666664,205.25000000000006
Venezuela,FIFA World Cup qualification,False,11.0,616.1850000000001,Peru,43.166666666666664,410.935,Venezuela,1,-32.166666666666664,205.25000000000006
Venezuela,FIFA World Cup qualification,False,19.0,395.4550000000001,Uruguay,43.166666666666664,410.935,Venezuela,1,-24.166666666666664,-15.479999999999905
Venezuela,FIFA World Cup qualification,False,19.0,395.4550000000001,Uruguay,43.166666666666664,410.935,Venezuela,1,-24.166666666666664,-15.479999999999905
Venezuela,FIFA World Cup qualification,False,19.0,395.4550000000001,Uruguay,43.166666666666664,410.935,Venezuela,1,-24.166666666666664,-15.479999999999905
Vietnam,FIFA World Cup qualification,True,162.0,62.38999999999999,Indonesia,107.33333333333333,201.84,Vietnam,1,54.66666666666667,-139.45000000000002
Vietnam,FIFA World Cup qualification,True,86.33333333333333,242.39000000000001,Iraq,107.33333333333333,201.84,Vietnam,1,-21.0,40.55000000000001
Vietnam,FIFA World Cup qualification,True,114.66666666666667,124.46,Korea DPR,107.33333333333333,201.84,Vietnam,1,7.333333333333343,-77.38000000000001
Vietnam,FIFA World Cup qualification,False,59.166666666666664,183.17666666666665,Korea Republic,107.33333333333333,201.84,Vietnam,1,-48.166666666666664,-18.663333333333355
Vietnam,FIFA World Cup qualification,False,101.16666666666667,135.38333333333333,Qatar,107.33333333333333,201.84,Vietnam,1,-6.166666666666657,-66.45666666666668
Vietnam,FIFA World Cup qualification,False,171.66666666666666,31.26,Singapore,107.33333333333333,201.84,Vietnam,1,64.33333333333333,-170.58
Vietnam,FIFA World Cup qualification,False,122.0,156.32999999999998,Tajikistan,107.33333333333333,201.84,Vietnam,1,14.666666666666671,-45.51000000000002
Vietnam,FIFA World Cup qualification,False,125.5,109.98,Thailand,107.33333333333333,201.84,Vietnam,1,18.16666666666667,-91.86
Vietnam,FIFA World Cup qualification,False,79.0,183.25,United Arab Emirates,107.33333333333333,201.84,Vietnam,1,-28.33333333333333,-18.590000000000003
Wales,FIFA World Cup qualification,False,27.333333333333332,430.10999999999996,Austria,19.833333333333332,376.8283333333333,Wales,1,7.5,53.28166666666664
Wales,FIFA World Cup qualification,False,12.0,754.7800000000001,Denmark,19.833333333333332,376.8283333333333,Wales,1,-7.833333333333332,377.95166666666677
Wales,FIFA World Cup qualification,False,14.333333333333334,479.66833333333335,England,19.833333333333332,376.8283333333333,Wales,1,-5.499999999999998,102.84000000000003
Wales,FIFA World Cup qualification,False,65.0,346.72499999999997,Finland,19.833333333333332,376.8283333333333,Wales,1,45.16666666666667,-30.103333333333353
Wales,FIFA World Cup qualification,False,44.833333333333336,339.45666666666665,Greece,19.833333333333332,376.8283333333333,Wales,1,25.000000000000004,-37.37166666666667
Wales,FIFA World Cup qualification,False,16.833333333333332,440.00500000000005,Italy,19.833333333333332,376.8283333333333,Wales,1,-3.0,63.17666666666673
Wales,FIFA World Cup qualification,False,19.666666666666668,527.0783333333334,Netherlands,19.833333333333332,376.8283333333333,Wales,1,-0.1666666666666643,150.25000000000006
Wales,FIFA World Cup qualification,False,53.5,378.68666666666667,Norway,19.833333333333332,376.8283333333333,Wales,1,33.66666666666667,1.8583333333333485
Wales,FIFA World Cup qualification,False,8.0,569.9300000000001,Poland,19.833333333333332,376.8283333333333,Wales,1,-11.833333333333332,193.10166666666674
Wales,FIFA World Cup qualification,False,8.0,569.9300000000001,Poland,19.833333333333332,376.8283333333333,Wales,1,-11.833333333333332,193.10166666666674
Wales,FIFA World Cup qualification,True,64.66666666666667,212.42,Russia,19.833333333333332,376.8283333333333,Wales,1,44.83333333333334,-164.40833333333333
Wales,FIFA World Cup qualification,False,34.166666666666664,493.81333333333333,Scotland,19.833333333333332,376.8283333333333,Wales,1,14.333333333333332,116.98500000000001
Yemen,FIFA World Cup qualification,False,119.66666666666667,150.8516666666667,Bahrain,133.16666666666666,113.13999999999999,Yemen,1,-13.499999999999986,37.7116666666667
Yemen,FIFA World Cup qualification,False,86.33333333333333,242.39000000000001,Iraq,133.16666666666666,113.13999999999999,Yemen,1,-46.83333333333333,129.25000000000003
Yemen,FIFA World Cup qualification,False,169.33333333333334,45.81166666666667,Kuwait,133.16666666666666,113.13999999999999,Yemen,1,36.166666666666686,-67.32833333333332
Yemen,FIFA World Cup qualification,False,149.16666666666666,74.63,Maldives,133.16666666666666,113.13999999999999,Yemen,1,16.0,-38.50999999999999
Yemen,FIFA World Cup qualification,False,67.0,174.54,Saudi Arabia,133.16666666666666,113.13999999999999,Yemen,1,-66.16666666666666,61.400000000000006
Yemen,FIFA World Cup qualification,False,75.0,232.32833333333335,Syria,133.16666666666666,113.13999999999999,Yemen,1,-58.16666666666666,119.18833333333336
Yemen,FIFA World Cup qualification,False,79.0,183.25,United Arab Emirates,133.16666666666666,113.13999999999999,Yemen,1,-54.16666666666666,70.11000000000001
Yemen,FIFA World Cup qualification,False,82.0,129.1316666666667,Uzbekistan,133.16666666666666,113.13999999999999,Yemen,1,-51.16666666666666,15.991666666666703
Yemen,FIFA World Cup qualification,False,82.0,129.1316666666667,Uzbekistan,133.16666666666666,113.13999999999999,Yemen,1,-51.16666666666666,15.991666666666703
Zambia,FIFA World Cup qualification,False,61.5,212.29999999999998,Algeria,76.16666666666667,240.4316666666667,Zambia,1,-14.666666666666671,-28.131666666666717
Zambia,FIFA World Cup qualification,False,49.5,256.27833333333336,Cameroon,76.16666666666667,240.4316666666667,Zambia,1,-26.66666666666667,15.846666666666664
Zambia,FIFA World Cup qualification,False,51.0,263.55833333333334,Ghana,76.16666666666667,240.4316666666667,Zambia,1,-25.16666666666667,23.126666666666637
Zambia,FIFA World Cup qualification,False,41.333333333333336,380.00333333333333,Morocco,76.16666666666667,240.4316666666667,Zambia,1,-34.833333333333336,139.57166666666663
Zambia,FIFA World Cup qualification,False,41.333333333333336,380.00333333333333,Morocco,76.16666666666667,240.4316666666667,Zambia,1,-34.833333333333336,139.57166666666663
Zambia,FIFA World Cup qualification,False,49.5,280.28333333333336,Nigeria,76.16666666666667,240.4316666666667,Zambia,1,-26.66666666666667,39.85166666666666
Zambia,FIFA World Cup qualification,False,26.833333333333332,401.705,Senegal,76.16666666666667,240.4316666666667,Zambia,1,-49.33333333333334,161.27333333333328
Zambia,FIFA World Cup qualification,False,74.83333333333333,190.57333333333335,South Africa,76.16666666666667,240.4316666666667,Zambia,1,-1.3333333333333428,-49.85833333333335
Zambia,FIFA World Cup qualification,False,123.16666666666667,160.32166666666666,Sudan,76.16666666666667,240.4316666666667,Zambia,1,47.0,-80.11000000000004
Zambia,FIFA World Cup qualification,False,127.5,71.59833333333331,Togo,76.16666666666667,240.4316666666667,Zambia,1,51.33333333333333,-168.83333333333337
Zambia,FIFA World Cup qualification,False,127.5,71.59833333333331,Togo,76.16666666666667,240.4316666666667,Zambia,1,51.33333333333333,-168.83333333333337
Zambia,FIFA World Cup qualification,True,127.5,71.59833333333331,Togo,76.16666666666667,240.4316666666667,Zambia,1,51.33333333333333,-168.83333333333337
Zambia,FIFA World Cup qualification,False,19.666666666666668,580.4266666666666,Tunisia,76.16666666666667,240.4316666666667,Zambia,1,-56.5,339.9949999999999
Zambia,FIFA World Cup qualification,False,76.5,189.62166666666667,Uganda,76.16666666666667,240.4316666666667,Zambia,1,0.3333333333333286,-50.81000000000003
Zimbabwe,FIFA World Cup qualification,False,61.5,212.29999999999998,Algeria,110.0,143.18666666666664,Zimbabwe,1,-48.5,69.11333333333334
Zimbabwe,FIFA World Cup qualification,False,49.5,256.27833333333336,Cameroon,110.0,143.18666666666664,Zimbabwe,1,-60.5,113.09166666666673
Zimbabwe,FIFA World Cup qualification,False,42.333333333333336,273.91833333333335,Egypt,110.0,143.18666666666664,Zimbabwe,1,-67.66666666666666,130.7316666666667
Zimbabwe,FIFA World Cup qualification,False,42.333333333333336,273.91833333333335,Egypt,110.0,143.18666666666664,Zimbabwe,1,-67.66666666666666,130.7316666666667
Zimbabwe,FIFA World Cup qualification,False,49.5,280.28333333333336,Nigeria,110.0,143.18666666666664,Zimbabwe,1,-60.5,137.09666666666672
Zimbabwe,FIFA World Cup qualification,False,74.83333333333333,190.57333333333335,South Africa,110.0,143.18666666666664,Zimbabwe,1,-35.16666666666667,47.38666666666671
Zimbabwe,FIFA World Cup qualification,False,127.5,71.59833333333331,Togo,110.0,143.18666666666664,Zimbabwe,1,17.5,-71.58833333333332
Korea Republic,FIFA World Cup qualification,False,171.66666666666666,31.26,Singapore,59.166666666666664,183.17666666666665,Korea Republic,0,112.5,-151.91666666666666
Grenada,FIFA World Cup qualification,False,165.83333333333334,0.0,Guyana,163.16666666666666,47.74,Grenada,0,2.6666666666666856,-47.74
Haiti,FIFA World Cup qualification,False,51.333333333333336,367.03999999999996,Jamaica,96.33333333333333,79.475,Haiti,0,-44.99999999999999,287.56499999999994
Germany,FIFA World Cup qualification,False,120.16666666666667,81.07333333333334,Azerbaijan,1.0,822.7366666666667,Germany,0,119.16666666666667,-741.6633333333333
Vietnam,FIFA World Cup qualification,False,185.83333333333334,19.730000000000004,Macau,107.33333333333333,201.84,Vietnam,0,78.50000000000001,-182.11
Brazil,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,2.0,638.3583333333332,Brazil,0,50.666666666666664,-231.37999999999994
Russia,FIFA World Cup qualification,False,83.5,299.77,Luxembourg,64.66666666666667,212.42,Russia,0,18.83333333333333,87.35
Argentina,FIFA World Cup qualification,False,52.666666666666664,406.9783333333333,Bolivia,4.5,462.20166666666665,Argentina,0,48.166666666666664,-55.22333333333336
Netherlands,FIFA World Cup qualification,False,89.16666666666667,206.66,Cyprus,19.666666666666668,527.0783333333334,Netherlands,0,69.5,-320.4183333333334
Brazil,FIFA World Cup,True,57.833333333333336,220.96666666666667,Japan,2.0,638.3583333333332,Brazil,0,55.833333333333336,-417.39166666666654
Bulgaria,FIFA World Cup qualification,False,96.66666666666667,60.405,Israel,46.333333333333336,370.25999999999993,Bulgaria,0,50.333333333333336,-309.8549999999999
Mexico,FIFA World Cup qualification,False,85.66666666666667,173.22166666666666,Trinidad and Tobago,16.0,494.0733333333333,Mexico,0,69.66666666666667,-320.8516666666667
Czech Republic,FIFA World Cup qualification,False,94.5,127.30499999999999,Faroe Islands,45.5,306.84833333333336,Czech Republic,0,49.0,-179.54333333333335
Russia,FIFA World Cup,True,50.5,193.13,Hungary,64.66666666666667,212.42,Russia,0,-14.166666666666671,-19.289999999999992
Brazil,FIFA World Cup qualification,False,4.5,462.20166666666665,Argentina,2.0,638.3583333333332,Brazil,0,2.5,-176.15666666666658
Brazil,FIFA World Cup qualification,False,19.0,395.4550000000001,Uruguay,2.0,638.3583333333332,Brazil,0,17.0,-242.90333333333314
Norway,FIFA World Cup qualification,False,120.16666666666667,81.07333333333334,Azerbaijan,53.5,378.68666666666667,Norway,0,66.66666666666667,-297.61333333333334
Austria,FIFA World Cup qualification,False,65.0,346.72499999999997,Finland,27.333333333333332,430.10999999999996,Austria,0,37.66666666666667,-83.38499999999999
Belgium,FIFA World Cup qualification,False,94.5,127.30499999999999,Faroe Islands,4.0,646.1566666666666,Belgium,0,90.5,-518.8516666666667
Malawi,FIFA World Cup qualification,False,192.33333333333334,31.875,Djibouti,122.16666666666667,91.53000000000002,Malawi,0,70.16666666666667,-59.655000000000015
Ukraine,FIFA World Cup qualification,True,57.833333333333336,243.60333333333332,Albania,33.333333333333336,405.47333333333336,Ukraine,0,24.5,-161.87000000000003
Denmark,FIFA World Cup qualification,False,45.5,306.84833333333336,Czech Republic,12.0,754.7800000000001,Denmark,0,33.5,-447.93166666666673
Brazil,FIFA World Cup,False,21.0,578.8333333333334,Sweden,2.0,638.3583333333332,Brazil,0,19.0,-59.524999999999864
Iceland,FIFA World Cup qualification,False,38.166666666666664,290.03666666666663,Turkey,20.333333333333332,519.1433333333333,Iceland,0,17.833333333333332,-229.10666666666668
Germany,FIFA World Cup qualification,False,181.16666666666666,42.68500000000001,Liechtenstein,1.0,822.7366666666667,Germany,0,180.16666666666666,-780.0516666666666
Sweden,FIFA World Cup qualification,False,46.333333333333336,370.25999999999993,Bulgaria,21.0,578.8333333333334,Sweden,0,25.333333333333336,-208.57333333333344
El Salvador,FIFA World Cup qualification,False,155.5,36.465,Dominican Republic,84.66666666666667,250.72500000000002,El Salvador,0,70.83333333333333,-214.26000000000002
Iraq,FIFA World Cup qualification,False,202.33333333333334,0.0,Pakistan,86.33333333333333,242.39000000000001,Iraq,0,116.00000000000001,-242.39000000000001
Netherlands,FIFA World Cup,True,19.0,395.4550000000001,Uruguay,19.666666666666668,527.0783333333334,Netherlands,0,-0.6666666666666679,-131.62333333333328
Curaçao,FIFA World Cup qualification,False,125.33333333333333,81.62166666666666,Nicaragua,78.66666666666667,177.43499999999997,Curaçao,0,46.66666666666666,-95.81333333333332
Belarus,FIFA World Cup qualification,False,34.166666666666664,493.81333333333333,Scotland,85.83333333333333,160.80666666666664,Belarus,0,-51.666666666666664,333.00666666666666
Spain,FIFA World Cup qualification,False,65.0,346.72499999999997,Finland,7.333333333333333,608.915,Spain,0,57.666666666666664,-262.19
Spain,FIFA World Cup qualification,False,184.83333333333334,27.378333333333334,Malta,7.333333333333333,608.915,Spain,0,177.5,-581.5366666666666
Jamaica,FIFA World Cup qualification,False,156.33333333333334,51.43666666666667,Barbados,51.333333333333336,367.03999999999996,Jamaica,0,105.0,-315.6033333333333
Algeria,FIFA World Cup qualification,False,84.16666666666667,165.73666666666665,Benin,61.5,212.29999999999998,Algeria,0,22.66666666666667,-46.56333333333333
Germany,FIFA World Cup qualification,False,26.333333333333332,421.1116666666667,Northern Ireland,1.0,822.7366666666667,Germany,0,25.333333333333332,-401.625
Australia,FIFA World Cup qualification,False,124.5,101.87,New Zealand,37.5,394.7683333333334,Australia,0,87.0,-292.89833333333337
Germany,FIFA World Cup qualification,False,120.16666666666667,81.07333333333334,Azerbaijan,1.0,822.7366666666667,Germany,0,119.16666666666667,-741.6633333333333
Netherlands,FIFA World Cup qualification,False,89.16666666666667,206.66,Cyprus,19.666666666666668,527.0783333333334,Netherlands,0,69.5,-320.4183333333334
Mexico,FIFA World Cup qualification,False,25.166666666666668,395.195,Costa Rica,16.0,494.0733333333333,Mexico,0,9.166666666666668,-98.87833333333333
Korea Republic,FIFA World Cup qualification,False,169.33333333333334,45.81166666666667,Kuwait,59.166666666666664,183.17666666666665,Korea Republic,0,110.16666666666669,-137.36499999999998
Uruguay,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,19.0,395.4550000000001,Uruguay,0,-9.5,46.59166666666653
Congo DR,FIFA World Cup qualification,True,98.0,175.64666666666665,Libya,39.166666666666664,340.10166666666663,Congo DR,0,58.833333333333336,-164.45499999999998
Cameroon,FIFA World Cup qualification,False,84.16666666666667,165.73666666666665,Benin,49.5,256.27833333333336,Cameroon,0,34.66666666666667,-90.54166666666671
Switzerland,FIFA World Cup qualification,False,83.5,299.77,Luxembourg,7.0,613.3216666666666,Switzerland,0,76.5,-313.5516666666666
Brazil,FIFA World Cup qualification,False,9.5,442.0466666666666,Chile,2.0,638.3583333333332,Brazil,0,7.5,-196.3116666666666
Haiti,FIFA World Cup qualification,False,84.66666666666667,250.72500000000002,El Salvador,96.33333333333333,79.475,Haiti,0,-11.666666666666657,171.25000000000003
Sweden,FIFA World Cup,True,67.0,174.54,Saudi Arabia,21.0,578.8333333333334,Sweden,0,46.0,-404.2933333333334
Costa Rica,FIFA World Cup qualification,False,84.66666666666667,250.72500000000002,El Salvador,25.166666666666668,395.195,Costa Rica,0,59.5,-144.46999999999997
Greece,FIFA World Cup qualification,False,126.66666666666667,73.19,Kazakhstan,44.833333333333336,339.45666666666665,Greece,0,81.83333333333334,-266.26666666666665
Switzerland,FIFA World Cup qualification,False,94.5,127.30499999999999,Faroe Islands,7.0,613.3216666666666,Switzerland,0,87.5,-486.0166666666666
Czech Republic,FIFA World Cup qualification,False,120.16666666666667,81.07333333333334,Azerbaijan,45.5,306.84833333333336,Czech Republic,0,74.66666666666667,-225.77500000000003
Nigeria,FIFA World Cup qualification,False,76.16666666666667,240.4316666666667,Zambia,49.5,280.28333333333336,Nigeria,0,26.66666666666667,-39.85166666666666
Sweden,FIFA World Cup qualification,False,38.166666666666664,290.03666666666663,Turkey,21.0,578.8333333333334,Sweden,0,17.166666666666664,-288.79666666666674
